label,slug,title,discountPrice,soldQuantity,quantity,brand,series,totalRating,features,color,Năm ra mắt,Xuất xứ,Loại card đồ họa,Loại CPU,Dung lượng RAM,Loại RAM,Mô tả ram,Ổ cứng,Dung lượng ổ cứng,Tần số quét,Chất liệu tấm nền,Kích thước màn hình,Công nghệ màn hình,Độ phân giải màn hình,Công nghệ âm thanh,Chất liệu,Kích thước,Trọng lượng,Tính năng đặc biệt,Loại đèn bàn phím,Bảo mật,Webcam,Hệ điều hành,Pin,Wi-Fi,Bluetooth,Cổng giao tiếp
Gaming,laptop-msi-gaming-gf63-thin-11uc-1228vn-da-kich-hoat,Laptop MSI Gaming GF63 Thin 11UC-1228VN - Đã Kích Hoạt,25000000,9,56,msi,gf63,2.3,"Laptop Gaming với thiết kế mỏng nhẹ đi cùng lớp áo đen huyền bí, trọng lượng siêu nhẹ trong dòng laptop Gaming chỉ 1.86kg dễ dàng mang đi mọi nơi. CPU Intel Core i7-11800H cùng card đồ họa RTX 3050 cân mọi tựa game phổ biến hiện nay ở mức đồ họa Medium đến Hight mà không thua kèm gì với những chiếc PC gaming. Laptop RAM 8GB DDR4 cùng ổ cứng 512GB đa nhiệm mượt mà, cho không gian lưu trữ lớn, mở máy nhanh chóng, thao tác nhanh gọn mà không lo lag, giật. Màn hình 15.6 inch, độ phân giải Full HD cùng tấm nền IPS mang đến khung hình chi tiết, sắc nét. Tần số quét 144Hz giúp cho thao tác xoay, lướt nhanh chóng giúp game thủ dễ dàng hạ đối thủ, chiến thắng mọi tựa game. Máy trang bị nhiều cổng kết nối: USB Type-C, USB Type-A, HDMI, RJ45,... hỗ trợ kết nối, truyền, tải dữ liệu nhanh chóng.",Đen,2023,Nhật Bản,"NVIDIA GeForce RTX 3050, 4GB GDDR6",Intel Core i7-11800H Gen 11,8GB,DDR4-3200,8GB DDR4-3200 2 khe,512GB PCIE,512GB,,Tấm nền IPS,15.6 inches,Tần số quét 144Hz,1920 x 1080 pixels (FullHD),2x 2W Speaker,,359 x 254 x 21.7 mm (W x D x H),1.86 kg,Wi-Fi 6,Đèn nền màu đỏ,,HD type (30fps@720p),Windows 11,3-Cell 52.4 (Whr),802.11 ax Wi-Fi 6,Bluetooth v5.2,1x Type-C USB3.2 Gen1 3x Type-A USB3.2 Gen1 1x (4K @ 30Hz) HDMI 1x RJ45 1x Mic-in 1x Headphone-out
Gaming,laptop-asus-rog-zephyrus-m16-gu604vi-nm779w,Laptop ASUS ROG Zephyrus M16 GU604VI-NM779W,12000000,15,19,asus,rog,1.1,"Sở hữu thiết kế mạnh mẽ với lớp vỏ màu đen cá tính CPU Intel Core i9-13900H cân mọi tác vụ học tập, văn phòng RAM DDR5 4800Mhz tăng tốc độ xử lý mọi tác vụ từ gaming, duyệt web và giải trí Ổ cứng SSD PCIe 4.0 1TB cho phép bạn lưu trữ hàng trăm tựa game cùng nhiều phần mềm chuyên dụng Tấm nền Mini LED cho màu sáng hơn, đem lại chất lượng hình ảnh chân thực nhất",Đen,2022,Đài Loan,NVIDIA GeForce RTX 4070 8GB,"Intel Core i9-13900H (14 lõi / 20 luồng, upto 5.40 GHz, 24 MB)",32GB,2 * 16GBDDR5 4800Mhz,32GB 2 * 16GBDDR5 4800Mhz 2 khe SO-DIMM (nâng cấp tối đa 64GB),1TB M.2 NVMe PCIe 4.0,1TB,240Hz,,16 inches,Thời gian phản hồi 3ms  Độ phủ màu DCI-P3 100% Độ sáng 1200nits GSync miniLED NEBULA HDR,2560x1600 pixel (QHD+),,,35.5 x 24.6 x 1.99 ~ 2.23 cm (Dài x Rộng x Cao),2.10 Kg,Wi-Fi 6,1-Zone RGB,,720P HD IR Camera for Windows Hello,Windows 11 Home,"4-cell, 90WHrs",Wi-Fi 6E (802.11ax) (Triple band) 2*2,Bluetooth 5.2 (Dual band) 2*2,1x Thunderbolt 4 (DisplayPort / Sạc) 1x USB 3.2 Gen 2 Type-C (DisplayPort / Sạc) 2x USB 3.2 Gen 2 Type-A 1x HDMI 2.0b 1x 3.5mm Combo Audio Jack  1x RJ45 LAN
Gaming,laptop-gaming-acer-nitro-5-eagle-an515-57-54mv,Laptop Gaming Acer Nitro 5 Eagle AN515-57-54MV,15000000,37,35,acer,nitro,3.6," Thiết kế đậm chất gaming cứng cáp, hầm hố và có độ hoàn thiện cao  Màn hình FullHD kích thước chuẩn 15,6 inch, hiển thị sắc nét, màu sắc sống động  Hiệu năng mạnh mẽ, đa nhiệm mượt mà - Intel Core i5-11400H, RAM 8GB  Năng lượng bất tận cả ngày với viên pin 4-cell, 57.5 Wh",Đen,2022,Singapore,NVIDIA® GeForce RTX™ 3050 4G GDDR6,"Intel® Core™ i5-11400H – CPU thế hệ 11 mới nhất, 2.6 GHz (up to 4.4 GHz), 6 nhân, 12 luồng, 12 MB, 8 GT/s",8GB,"DDR4 3200Mhz, 2 khe cắm tối đa 32GB","8GB DDR4 3200Mhz, 2 khe cắm tối đa 32GB","512GB SSD PCIe NVMe (nâng cấp tối đa 2TB SSD PCIe Gen3, 8 Gb/s, NVMe và 2TB HDD 2.5-inch 5400 RPM)",512GB,144Hz,Tấm nền IPS,15.6 inches,"Tần số quét 144Hz,  LED-backlit TFT LCD",1920 x 1080 pixels (FullHD),Acer TrueHarmony technology; Acer Purified,Vỏ nhựa,363.4 (W) x 255 (D) x 23.9 (H) mm,2.2 kg,Wi-Fi 6,RGB 4 Zone,,HD 720p,Windows 11 Home,"4-cell, 57.5 Wh",802.11 ax,v5.1,1x Cổng nguồn1x Cổng RJ-45 (Ethernet)1x Cổng HDMI 2.12x Cổng USB 3.2 Gen 11x Cổng USB Type-C Thunderbolt 41x Cổng USB 3.2 Gen 21x Jack tai nghe 3.5 mm
Gaming,laptop-asus-rog-strix-gz301zc-ld110w,Laptop Asus Rog Flow Z13 GZ301ZC-LD110W,25000000,88,11,asus,rog,0.0,"Chip I7-12700H tinh vi cùng card đồ họa GeForce RTX 3050, chiến game cực mượt, edit đồ hoạ thoải mái Trang bị màn hình có độ phân giải WUXGA sắc nét cùng tần số 120 Hz trên màn hình 13.4 inches cho trải nghiệm hình ảnh, màu sắc chân thực, sống động Tích hợp Webcam HD 720p cho phép đàm thoại thông qua video thoải mái Năng lượng bất tận để chiến đấu cùng các con game chỉ với 4-cell, 56WHrs Trọng lượng máy 1.18 Kg thuận tiện mang theo, thuận tiện cầm nắm Máy đi kèm Windows 11 Home SL bản quyền  ",Đen,2023,Singapore,NVIDIA GeForce RTX 3050 4GB GDDR6,Intel Core i7-12700H,16GB,8GB x 2 onboard,16GB 8GB x 2 onboard,512GB M.2 2230 NVMe™ PCIe® 4.0 SSD,512GB,,Tấm nền IPS,13.4 inches,"Tần số quét 120Hz, 100% SRGB",1920 x 1200 pixels (FullHD+),,,1.18 Kg,1.18 Kg,"Wi-Fi 6, Màn hình cảm ứng",,,HD 720p,Windows 11 Home SL,"4-cell, 56WHrs",Wi-Fi 6E(802.11ax),v5.2,1x ROG XG Mobile Interface  1x Thunderbolt™ 4  1x USB 2.0 Type-A  1x USB 3.2 Gen 2 Type-C
Gaming,laptop-asus-tuf-gaming-f17-fx706hc-hx105w,Laptop ASUS TUF Gaming F17 FX706HC-HX105W,20000000,77,94,asus,tuf,2.9,"""Chip I5-11400H tinh vi cùng card đồ họa GeForce RTX 3050 - Thoả sức chiến game Esport ở mức 60FPS hay chỉnh sửa hình ảnh  Ram 8GB với 1 khe cắm, nâng cấp tối đa đến 32GB cùng ổ cứng SSD có không gian lưu trữ lên tới 512GB Màn hình 17.3 inches siêu rộng cho cảm giác chân thật, tích hợp Công nghệ Adaptive-Sync và màn hình chống lóa có tần số quét lên tới lên tới 144Hz Tích hợp loa kép cùng công nghệ DTS cho âm thanh chân thực, sống động Bảo mật tốt với khoá vật lý Kensington và mật khẩu bảo vệ quản trị viên và người dùng Bàn phím được trang bị đèn LED RGB sống động Thiết kế vỏ nhựa cứng cáp cùng trọng lượng máy 2.6 kg cho cảm giác cầm chắc tay Máy đi kèm Windows 11 Home SL bản quyền """,Đen,2022,Đài Loan,NVIDIA GeForce RTX 3050,Intel Core i5-11400H,8GB,DDR4 tốc độ bus 3200,"8GB DDR4 tốc độ bus 3200 8GB SO-DIMM + 1 khe cắm, nâng cấp tối đa 32GB",512GB M.2 NVMe™ PCIe® 3.0 SSD1 khe ổ cứng trống để nâng cấp,512GB,,Tấm nền IPS,17.3 inches,Tần số quét 144Hz;  Độ sáng 250nits; Tương phản 800: 1;  45%NTSC;  62.5%SRGB; 47.34%Adobe; Màn hình chống loá; Công nghệ Adaptive-Sync,1920 x 1080 pixels (FullHD),"Loa kép, công nghệ DTS",Vỏ nhựa,39.9 x 26.9 x 2.33 ~ 2.48 cm,2.6 kg,Wi-Fi 6,LED RGB,Khoá vật lý Kensington   Mật khẩu bảo vệ quản trị viên và người dùng,720P,Windows 11 Home SL,"48WHrs, 3S1P, 3-cell Li-ion",Wi-Fi 6(802.11ax),v5.2,1x RJ45 LAN  3x USB 3.2 Gen 1 Type-A  1x Thunderbolt™ 4 hỗ trợ DisplayPort1x Combo mic tai nghe 3.5mm1x HDMI 2.0b
Gaming,laptop-msi-gp66-leopard-11ue-643vn,Laptop MSI GP66 Leopard 11UE-643VN,14000000,63,34,msi,gp66,1.2,"""- Chip i7-11800H cùng card đồ họa rời RTX 3060 cho khả năng chiến các tựa game nặng, chỉnh sửa hình ảnh trên PTS, Render video ngắn mượt mà  Ram 16GB với 1 khe cắm có thể nâng cấp tối đa lên 64GB cùng ổ cứng SSD 512GB mang đến tốc độ xử lý nhanh cùng đa nhiệm mượt mà  Màn hình LCD 15.6 inches với tần số 165Hz và dải màu 72% NTSC cho trải nghiệm màu sắc chân thực  Tích hợp web cam HD 720p cho phép đàm thoại thông qua video thoải mái  Công nghệ âm thanh Nahimic 3 Audio Technology - mang lại trải nghiệm giải trí chân thật  Trọng lượng 2.38 kg cho cảm giác cầm chắc tay  Máy đi kèm Windows 10 Home bản quyền""",Đen,2022,Trung Quốc,NVIDIA® GeForce RTX™ 3060 6GB,Intel Core i7-11800H 2.3GHz up to 4.6GHz 24MB,16GB,16GB (8GB x2) DDR4 3200MHz ),"16GB 16GB (8GB x2) DDR4 3200MHz ) 2 khe cắm, tối đa 64GB Ram",512GB SSD M.2 PCIe G3X4 (Còn trống 1 khe SSD M.2 PCIE),512GB,165Hz,Tấm nền IPS,15.6 inches,"165Hz, 72%NTSC, IPS-Level, close to 100% sRGB",2560 x 1440 pixels (2K),Nahimic 3 Audio Technology,,358 x 267 x 23.4 mm,2.38 kg,Wi-Fi 6,,Finger Print,HD type (30fps@720p),Windows 10 Home,4 Cell 65WHrs,6 AX201(2x2),v5.1,3x Type-A USB3.2 Gen1  1x (8K @ 60Hz / 4K @ 120Hz) HDMI  1x RJ45  1x Mini-DisplayPort  1x Mic-in/Headphone-out Combo Jack
Gaming,laptop-gigabyte-g5-kc-5s11130sh,Laptop Gigabyte G5 KC-5S11130SH,14000000,10,3,gigabyte,g5,4.2," Hiệu năng mạnh mẽ, tản nhiệt hiệu quả với con chip Intel Core i5-10500H  Thiết kế chắc chắn với vị trí các cổng kết nối thuận tiện  Màn hình 15.6"""" với độ phân giải 1920 x 1080 pixels (FullHD) sắc nét  Viên pin lớn 4 Cell 48.96 WHrs, sạc nhanh không lo gián đoạn",Đen,2021,Hàn Quốc,NVIDIA® GeForce RTX™ 3060 6GB,Intel Core i5-10500H 2.5GHz up to 4.5GHz 12MB,16GB,"DDR4 3200MHz, 2 khe cắm hỗ trợ tối đa 64GB","16GB DDR4 3200MHz, 2 khe cắm hỗ trợ tối đa 64GB",512GB SSD,512GB,,Tấm nền IPS,15.6 inches,"Tần số quét 144Hz, 72% NTSC, 100% sRGB, 3ms",1920 x 1080 pixels (FullHD),NAHIMIC 3 Surround Sound Tech,,361 x 258 x 27.9 (mm),2.2 kg,"Wi-Fi 6, Công nghệ Intel Gaming",,,HD Camera,Windows 10 Home SL,4 Cell 48.96 WHrs,"Intel® AX200 Wireless (802.11ax, a/b/g/n/ac/ax compatible)",V5.0 + LE,1x USB 3.2 Gen 2 Type-C Ports Supporting: DisplayPort over USB-C  1x USB3.2 Gen1 Type-A  1x USB3.2 Gen2 Type-A  1x USB2.0 Type-A  1x HDMI 2.0 (with HDCP)  1x mini DP 1.4  1x Audio combo jack  1x Microphone jack  1x DC-in Ja
Gaming,laptop-gigabyte-g6-kf-h3vn853sh,Laptop Gigabyte G6 KF-H3VN853SH,27990000,55,79,gigabyte,g6,3.9,"Sở hữu màn hình 16 inch với lớp vỏ đen thời thượng CPU Intel Core i7-13620H hỗ trợ mình giải quyết nhanh gọn hàng loạt tác vụ mà không lo giật lag Card  RTX 4060 8GB GDDR6 giúp giải quyết được khối lượng công việc nặng RAM 16GB cùng ổ cứng 512 GB SSD ch không gian lưu trữ đủ lớn, lưu trữ tài liệu, hình ảnh,...",Đen,2023,Singapore,RTX 4060 8GB GDDR6,"Intel Core i7-13620H (24MB Cache, 2.4 GHz up to 4.9 GHz, 10 lõi / 16 luồng)",16GB,DDR5 4800MHz,"16GB DDR5 4800MHz 2 khe (2x 8GB, hỗ trợ tối đa 64GB)",512GB SSD M.2 NVMecòn 1 khe M2 trống,512GB,165 Hz,Tấm nền IPS,16 inches,"Chống chói, 65% sRGB",1920 x 1080 pixels (FullHD),,,360 x 238 x 227 mm,2.3 kg,Wi-Fi 6,LED 15 màu,,HD webcam,Windows 11 Home SL,"54 Wh , Pin liền",Wi-Fi 6,Bluetooth 5.2,1 x HDMI1 x mini DisplayPort2 x USB Type C1 x USB 3.21 x USB 2.01 x Thẻ SD2 x Jack cắm tai nghe1 x RJ-45 LAN port1 x DC-in jack
Gaming,laptop-hp-victus-15-fa1155tx-952r1pa,Laptop HP Victus 15-FA1155TX 952R1PA,14000000,35,81,hp,victus,2.0,"Sở hữu thiết kế thời thượng, màu sắc sang trọng, phù hợp sử dụng cho cả nam và nữ. CPU Intel Core i5 12450H xử lý nhanh gọn mọi tác vụ học tập, văn phòng. Card đồ họa Nvidia GeForce RTX 2050 4GB GDDR6 cân mọi tựa game phổ biến hiện nay. RAM 8 GB cùng ổ cứng 512 GB rộng rãi, cho phép lưu trữ game, khởi động ứng dụng nhanh chóng. Tần số quét 144Hz, cho mọi thao tác trơn tru, tốc độ nhanh chóng, combat game mượt mà.",Đen,2022,Nhật Bản,Nvidia GeForce RTX 2050 4GB GDDR6,"Core i5 12450H 3.3GHz, Turbo tối đa 4.4 GHz",8GB,4GB x 2 DDR4 3200,8GB 4GB x 2 DDR4 3200 2,512GB SSD M.2 NVMe PCIe,512GB,144Hz,,15.6 inches,,1080 x 1920 pixels (FullHD),,,35.79 x 25.5 x 2.35 cm,"2,29 Kg",Wi-Fi 6,Có,,Có,,,Intel® Wi-Fi 6E AX211 (2x2),Bluetooth® 5.3,"1 USB Type-A 5Gbps signaling rate; 1 USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 1 USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo 9"
Gaming,laptop-gaming-acer-nitro-5-eagle-an515-57-720a,Laptop Gaming Acer Nitro 5 Eagle AN515-57-720A NH.QEQSV.004,12000000,68,23,acer,nitro,1.0," Cấu hình chơi game và đồ họa đỉnh cao. cân mọi tựa game - Intel® Core™ i7-11800H  Thiết kế mạnh mẽ chuẩn gaming hầm hố thu hút mọi ánh nhìn  Không gian giải trí tuyệt vời - Màn hình Full HD rộng 15.6"" 144Hz  Card đồ hoạ NVIDIA® GeForce RTX™ 3050Ti 4G cho trải nghiệm mượt mà",Đen,2023,Trung Quốc,NVIDIA® GeForce RTX™ 3050Ti 4G,Intel® Core™ i7-11800H,8GB,"8GB khe rời DDR4 3200Mhz, 2 khe cắm tối đa 32GB","8GB 8GB khe rời DDR4 3200Mhz, 2 khe cắm tối đa 32GB","512GB SSD PCIe NVMe, nâng cấp tối đa 2TB SSD PCIe Gen3, 8 Gb/s, NVMe và 2TB HDD 2.5-inch 5400 RPM",512GB,,Tấm nền IPS,15.6 inches,Tần số quét 144Hz,1920 x 1080 pixels (FullHD),"2 loa, Acer TrueHarmony technology; Acer Purified",Vỏ nhựa,363.4 (W) x 255 (D) x 23.9 (H) mm,2.2 kg,Wi-Fi 6,,,Camera có độ phân giải 1280 x 720,Windows 10 Home SL,57.5 Wh,802.11 ax,v5.1,1 x USB Type C 1 x USB 3.2 Gen 1 port featuring power-off USB charging 2 x USB 3.2 Gen 1 ports 1 x Ethernet (RJ-45) port 1 x HDMI® 2.0
Gaming,laptop-dell-vostro-5402-v5402a,Laptop Dell Vostro 5402 V5402A,18000000,63,31,dell,vostro,1.5,"Hiệu năng ổn định với con chip Intel thế hệ 11 cùng dung lượng RAM lên đến 8GB. NVIDIA GeForce MX330 - Đáp ứng tốt các tác vụ như edit video hay chơi những tựa game có mức đồ hoạ trung bình Ổ cứng SSD 256 GB - Đa nhiệm và lưu trữ dữ liệu tiện dụng, nhanh chóng hơn.. Khả năng hiển thị rực rỡ - màn hình 14.0 inch, độ phân giải Full HD. Năng lượng bất tận cả ngày với viên pin 3 Cell 40WHr. Thiết kế vỏ nhựa cứng cáp, nặng 1.41 kg thuận tiện di chuyển, mang theo. Máy đi kèm Windows 10 bản quyền.",Xám,2023,Nhật Bản,NVIDIA GeForce MX330 2GB GDDR5,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,"DDR4 3200MHz, 2 khe ram, tối đa 32GB","8GB DDR4 3200MHz, 2 khe ram, tối đa 32GB",256GB SSD M.2 PCIE,256GB,,,14 inches,,1920 x 1080 pixels (FullHD),2 loa,Vỏ nhựa,321.3 x 216.2 x 17.9 mm,1.41 kg,,,,,Windows 10 Home SL,3 Cell 40WHr,802.11 AC,v5.0,1x USB 3.2 Gen 2 Type-C™ (DP/PowerDelivery)  2x USB 3.2 Type-A  1x HDMI 1.4b  1x Ethernet RJ-45
Gaming,laptop-gigabyte-g5-gd-51vn123so,Laptop Gigabyte G5 GD-51VN123SO,20000000,66,29,gigabyte,g5,2.4,"Sở hữu thiết kế cá tính mang đậm chất laptop gaming Màn hình 15.6 inch đem tới những khung hình game sống động, chìm đắm CPU Intel Core i5 11400H cân mọi tác vụ chơi game hay sử dụng ứng dụng chuyên nghiệp RAM 16GB DDR4 cho khả năng đa nhiệm vượt trội, vừa chơi game vừa phát sóng trực tiếp mà không lo gặp vấn đề giật lag Ổ cứng  512GB khả năng lưu trữ khổng lồ, thoải mái lưu trữ các tựa game và ứng dụng yêu thích",Đen,2022,Singapore,NVidia Geforce RTX 3050 4GB GDDR6,"Intel Core i5-11400H (6 lõi / 12 luồng, 2.70 GHz up to 4.50 GHz, 12 MB)",16GB,DDR4 3200Mhz,16GB DDR4 3200Mhz 2 khe (Nâng cấp tối đa 64GB),512GB M.2 NVMe PCIe,512GB,144Hz,Tấm nền IPS,15.6 inches,Màn hình chống chóiDisplay LCD,1920 x 1080 pixels (FullHD),,Vỏ nhựa,36.1 x 25.8 x 2.49 ~ 3.16 cm (Dài x Rộng x Cao),2.03 kg,,LED - Đơn sắc,,HD Camera,Windows 11 Home,48.96WHrs,Intel AX200,Bluetooth v5.2,1x USB2.0 Type-A 1x USB3.2 Gen1 Type-A 1x USB3.2 Gen2 Type-A 1x USB 3.2 Gen 2 Type-C 1 x LAN 1x HDMI 2.0 (with HDCP) 1x Audio combo jack 1x Microphone jack 1x Đầu đọc thẻ SD 1 x DC-in jack
Gaming,laptop-asus-rog-strix-g15-g513ie-hn246w,Laptop Asus Rog Strix G15 G513IE-HN246W,14000000,89,58,asus,rog,0.0,"""Tích hợp cùng lúc 2 card đồ họa GeForce RTX 3050 Ti siêu chiến cùng con chip R7-4800H, cân tốt các tác vụ đồ hoạ 3D, chiến các tựa game ESport ở mức 60FPS  Ram 8GB với 1 khe trống có thể nâng cấp tối đa 32GB cùng ổ cứng SSD có không gian lưu trữ lên tới 512GB cho tốc độ xử lý mượt mà, nhanh chóng, đa nhiệm Màn hình 15.6 inches Full HD cùng độ phủ màu SRGB lên đến 62.5%, NTSC lên đến 45% mang đến bữa tiệc thị giác màu sắc siêu phong phú Trang bị công nghệ khử tiếng ồn AI Dolby Atmos siêu hiện đại giúp tận hưởng bữa tiệc âm thanh trọn vẹn Bàn phím Chiclet được tích hợp đèn nền RGB 4 vùng giúp thỏa sức làm việc trong môi trường thiếu sáng Trọng lượng máy 2.10 kg cho cảm giác cầm chắc tay  Máy đi kèm Windows 11 Home bản quyền """,Xám,2022,Singapore,"NVIDIA GeForce RTX 3050 Ti, 4GB GDDR6  Card tích hợp - AMD Radeon Graphics","AMD Ryzen 7 4800H Mobile (8 lõi /16 luồng, 12MB, 4.2 GHz)",8GB,8GB DDR4-3200 SO-DIMM,8GB 8GB DDR4-3200 SO-DIMM 2 khe SO-DIMM (tối đa 32GB),512GB PCIe 3.0 NVMe M.2 SSD,512GB,,Tấm nền IPS,15.6 inches,"Tần số quét 144Hz  Độ sáng 250nits  Độ phủ màu 45% NTSC, 62.5% SRGB  Màn hình chống chói",1920 x 1080 pixels (FullHD),Công nghệ khử tiếng ồn AI  Dolby Atmos,,35.4 x 25.9 x 2.06 ~ 2.59 cm (W x D x H),2.10 kg,Wi-Fi 6,Bàn phím Chiclet có đèn nền RGB 4 vùng,Bảo vệ mật khẩu quản trị viên BIOS và mật khẩu người dùng  Mô-đun nền tảng đáng tin cậy (Firmware TPM),,Windows 11 Home,"56WHrs, 4S1P, 4-cell Li-ion",Wi-Fi 6 (802.11ax) (Dual band) 2*2,Bluetooth 5.1,1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / Sạc / G-SYNC3x USB 3.2 Gen 1 Type-A 1x HDMI 2.0b1x 3.5mm Combo Audio Jack
Gaming,laptop-asus-tuf-gaming-a15-fa507nu-lp131w,Laptop ASUS TUF Gaming A15 FA507NU-LP131W,12000000,20,18,asus,tuf,2.7,"Bộ vi xử lý AMD Ryzen R5-7535HS cho hiệu suất tối đa, hỗ trợ làm việc, chơi game đa nhiệm. Card đồ họa NVIDIA GeForce RTX 4050 xử lý đồ họa cao, giúp chỉnh sửa ảnh, 2D, 3D,... trơn tru, mượt mà. Màn hình 15.6 inch cùng tần số quét 144 Hz giảm độ trễ, giảm thiểu giật hình cho trải nghiệm chơi game mượt mà và sống động. 16 RAM DDR5 4800MHz tiên tiến, giúp thực hiện đa nhiệm hiệu quả hơn, cho trải nghiệm phát trực tiếp, chơi game, lướt web nhanh nhạy.  Ổ cứng 1TB SSD tốc độ cao, giúp khởi động, mở ứng dụng, tải game cực nhanh.",Xám,2024,Đài Loan,NVIDIA GeForce RTX 4050 Laptop GPU 6GB GDDR6,"AMD Ryzen 5 7535HS (Up to 4.55GHz, 6 lõi / 12 luồng)",16GB,DDR5 4800MHz,16GB DDR5 4800MHz 2 khe (Hỗ trợ nâng cấp tối đa 32GB),"1TB SSD M2 PCIe 4.0 NVMe (1 khe trống, nâng cấp tối đa 2TB)",1TB,144 Hz,Tấm nền IPS,15.6 inches,"Độ sáng 250nits  Độ phủ màu 100% sRGB Màn hình chống chói G-Sync, 16:9",1920 x 1080 pixels (FullHD),Công nghệ chống ồn AI  Dolby Atmos  Chứng nhận Hi-Res,,354 x 251 x 22.4~24.9 mm,2.2 kg,Wi-Fi 6,Backlit 1-Zone RGB Keyboard,,720P HD,Windows 11 Home,90WHrs,Wi-Fi 6(802.11ax) (Dual band) 2*2,Bluetooth 5.3,1x RJ45 LAN  1x Type C USB 4 hỗ trợ DisplayPort 1x USB 3.2 Gen 2 Type-C (DisplayPort / Sạc / G-SYNC) 2x USB 3.2 Gen 1 Type-A 1x HDMI 2.1 FRL 1x 3.5mm Combo Audio Jack
Gaming,laptop-msi-cyborg-15-a12ve-240vn,Laptop MSI Cyborg 15 A12VE-240VN,19000000,82,81,msi,cyborg,0.0,"Sở hữu thiết kế mạnh mẽ với lớp vỏ đen cá tính CPU Intel Core i7-12650H cân mọi tác vụ từ học tập đến văn phòng, giải trí Card đồ họa RTX 4050 cho ra khả năng sử dụng đa tác vụ với đồ họa đẹp mắt Ổ cứng 512GB SSD cho không gian lưu trữ rộng lớn Màn hình 15.6 inch cùng tần số quét144Hz đảm bảo thao tác mượt mà bắt kịp mọi chuyển động trên mọi tựa game ",Đen,2024,Nhật Bản,NVIDIA GeForce RTX 4050 6GB Up to 1605MHz,Intel Core i7-12650H 2.3GHz up to 4.7GHz 24MB,8GB,DDR5 4800MHz,8GB DDR5 4800MHz 2x SO-DIMM socket (Nâng cấp tối đa 64GB RAM),512GB NVMe PCIe Gen 4 SSD,512GB,144Hz,Tấm nền IPS,15.6 inches,"Độ phủ màu 45% NTSC, 65% sRGB",1920 x 1080 pixels (FullHD),2x 2W SpeakerNahimic & HiRes Audio,,359 x 250 x 21.9 mm,1.98 kg,Wi-Fi 6,Bàn phím có đèn nền đơn (Xanh lam),,HD type (30fps@720p),Windows 11 Home,"3 cell, 53.5Whr",Intel Wi-Fi 6 AX201 (2x2),Bluetooth	v5.2,1x Type-C (USB3.2 Gen1 / DP)  2x Type-A USB3.2 Gen1 1x HDMI 2.1 (4K @ 60Hz) 1x RJ45 1x Mic-in/Headphone-out Combo
Gaming,laptop-gaming-acer-nitro-5-an515-57-5669-8gb-512gb-cu-dep,Laptop Gaming Acer Nitro 5 AN515-57-5669 NH.QEHSV.001 - Cũ Đẹp,18000000,87,93,acer,nitro,1.1,"Trang bị bộ vi xử lý Intel Core i5-11400H, cho hiệu suất xử lý mượt mà trong các trò chơi hiện đại. Với 8GB RAM và ổ cứng 512GB PCIe, máy đảm bảo khả năng lưu trữ và đa nhiệm tốt. Card đồ họa NVIDIA GTX 1650 4GB mang lại trải nghiệm hình ảnh sắc nét và mượt mà trên màn hình 15.6 inch IPS với tần số quét 144Hz. Thiết kế màu đen mạnh mẽ và hiện đại, phù hợp với phong cách game thủ.",Đen,2023,Đài Loan,NVIDIA GeForce GTX 1650 4 GB GDDR6,Intel Core i5-11400H,8GB,DDR4 3200MHz. 2 khe tối đa 32GB,8GB DDR4 3200MHz. 2 khe tối đa 32GB,"512GB PCIe NVMe SSD cắm sẵn (nâng cấp tối đa 2TB SSD PCIe Gen3, 8 Gb/s, NVMe và 2TB HDD 2.5-inch 5400 RPM)",512GB,,Tấm nền IPS,15.6 inches,Tần số quét 144Hz,1920 x 1080 pixels (FullHD),"2 Loa, DXT Audio",Vỏ nhựa,363.4 (W) x 255 (D) x 23.9 (H) mm,2.2 kg,Wi-Fi 6,,,HD 720p,Windows 11 Home SL,57Wh Li-ion battery,Wi-Fi 6 AX 1650i,v5.1,1 x USB 3.2 Gen 2 port  2 x USB 3.2 Gen 1 ports  1 x Ethernet (RJ-45) port  1 x HDMI2.0  3.5 mm headphone/speaker jack  DC-in jack for AC adapter
