label,slug,title,discountPrice,soldQuantity,quantity,brand,series,totalRating,features,color,Năm ra mắt,Xuất xứ,Loại card đồ họa,Loại CPU,Dung lượng RAM,Loại RAM,Mô tả ram,Ổ cứng,Dung lượng ổ cứng,Tần số quét,Chất liệu tấm nền,Kích thước màn hình,Công nghệ màn hình,Độ phân giải màn hình,Công nghệ âm thanh,Chất liệu,Kích thước,Trọng lượng,Tính năng đặc biệt,Loại đèn bàn phím,Bảo mật,Webcam,Hệ điều hành,Pin,Wi-Fi,Bluetooth,Cổng giao tiếp
Sinh viên,laptop-lenovo-thinkbook-14-g3-acl-21a200cpvn,Laptop Lenovo Thinkbook 14 G3 ACL 21A200CPVN,12000000,89,19,lenovo,thinkbook,1.0,"Thiết kế độc đáo với 2 tone màu lạ mắt, trọng lượng nhẹ chỉ 1.4 kg linh hoạt di chuyển mọi nơi. Bộ vi xử lý AMD Ryzen 5 5500U cải thiện hiệu suất hỗ trợ xử lý mọi tác vụ từ văn phòng cho đến sáng tạo trên các phần mềm đồ họa cơ bản. Dễ dàng chiến vài tựa game thịnh hành với mức cấu hình trung bình nhờ card tích hợp AMD Radeon. RAM 8 GB chuẩn DDR4 đa nhiệm mượt mà, đáp ứng tốt nhu cầu làm việc với mức hiệu năng cao khi mở cùng lúc 20 tabs Chrome. Máy đạt độ bền cấp quân đội MIL STD 810H không lo va chạm, đụng vào những vật cứng gây hư hỏng máy. Tích hợp mật vân tay cho phép mở máy nhanh chỉ với một chạm. Công tắc khóa camera giúp che chắn, tránh được sự dòm ngó của các hacker khi ngồi học tập, làm việc trước máy.",Xám,2024,Đài Loan,AMD Radeon Graphics,"AMD Ryzen 5 5500U (6 lõi / 12 luồng, 2.1 / 4.0GHz, 3MB L2 / 8MB L3)",8GB,8GB Onboard DDR4-32001 khe trống DDR4 3200,8GB 8GB Onboard DDR4-32001 khe trống DDR4 3200 Nâng cấp tối đa 40GB (8GB Onboard + 32GB SO-DIMM) DDR4-3200,512GB SSD M.2 2242 PCIe 3.0x4 NVMe + HDD trống,512GB,,Tấm nền IPS,14 inches,Độ sáng 300nits  Anti-glare  Độ phủ màu 45% NTSC TÜV Rheinland Low Blue Light,1920 x 1080 pixels (FullHD),"High Definition (HD) Audio  Realtek ALC3287 codecLoa âm thanh nổi, 2W x2 Dolby Audio",Vỏ kim loại,323 x 218 x 17.9 mm (W x D x H),1.4 kg,"Wi-Fi 6, Bảo mật vân tay",Không,Firmware TPM 2.0  Khe bảo mật Kensington Nano,HD 720p với màn trập camera,Windows 11 Home 64,45Wh,"Wifi 11ac, 2x2",Bluetooth 5.0,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 2x USB-C 3.2 Gen 2 (Truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4) 1x HDMI 1.4b 1x Đầu đọc thẻ  1x Ethernet (RJ-45) 1x Headphone / microphone combo jack (3.5mm)"
Sinh viên,laptop-lenovo-ideapad-5-pro-14itl6-82l300mavn,Laptop Lenovo Ideapad 5 Pro 14ITL6 82L300MAVN,14000000,96,74,lenovo,ideapad,4.0,"Sở hữu phong cách thiết kế tao nhã, thời thượng với lớp vỏ kim loại bền chắc. Màn hình 14 inch đi kèm độ phân giải 2.2K mãn nhãn thị giác người xem với chất lượng hình ảnh tuyệt hảo, sắc nét đến từng chi tiết. Bộ vi xử lý Intel Core i7-1195G7 giải quyết nhẹ nhàng các nhu cầu học tập và giải trí. RAM 16 GB chuẩn DDR4 nâng cao hiệu suất với các thao tác chuyển động giữa các ứng dụng trở nên nhanh gọn hơn. Khối lượng chỉ vỏn vẹn 1.38 kg luôn sẵn sàng đồng hành cùng người dùng trên mọi chuyến công tác xa.",Xám,2021,Nhật Bản,Intel Iris Xe Graphics,"Intel Core i7-1195G7 (4 lõi/8 luồng, 2.9/5.0GHz, 12MB)",16GB,16GB Onboard DDR4-3200,16GB 16GB Onboard DDR4-3200,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,512GB,,Tấm nền IPS,14 inches,Độ sáng 300nits  Màn hình Anti-glare Độ phủ màu 100% sRGB TÜV Low Blue Light,2240 x 1400 pixels,"High Definition (HD) Audio  Realtek ALC3287 codec  Loa âm thanh nổi, 2W x2  Dolby Atmos",Vỏ kim loại,312.2 x 221 x 15.99 mm (W x D x H),1.38 kg,Wi-Fi 6,Có đèn nền,Firmware TPM 2.0  Camera IR hồng ngoại dành cho Windows Hello,"ToF, HD 720p & IR",Windows 11 Home 64 Single Language,56.5Wh,"Wi-Fi 6 11ax, 2x2",Bluetooth 5.1,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C 3.2 Gen 1 (Truyền dữ liệu, Power Delivery 3.0, DisplayPort 1.4) 1x USB-C 3.2 Gen 1 (Truyền dữ liệu, Power Delivery 3.0) 1x HDMI 1.4b 1x Đầu đọc thẻ 1x Headphone / microphone co"
Sinh viên,laptop-hp-envy-x360-convertible-13-ay1056au-601q8pa,Laptop HP Envy x360 Convertible 13 AY1056 601Q8PA,20000000,76,26,hp,envy,1.6,"Thiết kế thời trang với các đường nét vuông vức, màn hình cảm ứng đi kèm xoay gập 360 độ cho phép người dùng thuận tiện chia sẻ thông tin. Kích thước máy nhỏ gọn, tối giản và nặng chỉ 1.3 kg dễ dàng mang theo bên mình. CPU AMD Ryzen 7 - 5800U giải quyết nhẹ nhàng mọi công việc trên Word, Excel, PowerPoint,... hay các nhu cầu giải trí cơ bản như lướt web, xem phim, nghe nhạc,... Bộ nhớ RAM 8 GB chuẩn DDR4 Onboard cho phép mở cùng lúc nhiều ứng dụng và trang web, đáp ứng tốt nhu cầu làm việc, học tập và giải trí. Chip đồ họa AMD Radeon Graphics cho khả năng xử lý hình ảnh hay giải trí trên các tựa game như: LOL, Fifa,... Học tập và làm việc trực tuyến chất lượng hơn với hình ảnh rõ nét nhờ HD webcam có độ phân giải 720p.",Đen,2024,Nhật Bản,"Card tích hợp, AMD Radeon Graphics","AMD Ryzen 7 - 5800U, 1.9GHz",8GB,"8 GB DDR4 (On board), 3200 MHzKhông hỗ trợ nâng cấp","8GB 8 GB DDR4 (On board), 3200 MHzKhông hỗ trợ nâng cấp",256 GB SSD NVMe PCIe,256GB,,Tấm nền IPS,13.3 inches,"100% sRGB, 400 nits, Công nghệ IPS",1920 x 1080 pixels (FullHD),Bang & Olufsen audio,Vỏ kim loại,306.5 - 194.6 - 16.4 mm (Dài x Rộng x Dày),1.3 kg,"Wi-Fi 6, Màn hình cảm ứng, Bảo mật vân tay, Xoay gập 360 độ (2 in 1)",,,HD webcam,Windows 11 Home SL,"3-cell Li-ion, 51 Wh",Wi-Fi 6 (802.11ax),5.2,2x SuperSpeed USB A  1x Jack tai nghe 3.5 mm   1x USB Type-C (Power Delivery and DisplayPort)
Sinh viên,laptop-lenovo-ideapad-5-15itl05-82fg01h8vn,Laptop Lenovo ideapad 5 15ITL05 82FG01H8VN,14000000,59,22,lenovo,ideapad,0.0,"Thiết kế thanh lịch, phù hợp cho học sinh, dân văn phòng 8GB Ram Onboard - Xử lý mượt mà các tác vụ các tác vụ hằng ngày 256GB SSD - Giúp máy khởi động & load ứng dụng nhanh hơn Màn hình 15.6 inch, độ phân giải màn hình Full HD - Hiển thị rõ ràng",Xám,2023,Đài Loan,Intel Iris Xe Graphics,Intel Core i5-1135G7,8GB,DDR4-3200,8GB DDR4-3200 Onboard,256GB SSD,256GB,,Tấm nền IPS,15.6 inches,Anti-glare,1920 x 1080 pixels (FullHD),High Definition (HD) Audio,,356.67 x 233.13 x 17.9-19.9 mm,1.66 kg,,,,720p,Windows 11 Home,3 Cell 45Wh,Wi-Fi 6 11ax,Bluetooth 5.1,1x USB 3.2 Gen 1  1x USB 3.2 Gen 1  1x USB-C 3.2 Gen 1 1x HDMI 1.4b  1x Card reader  1x Headphone / microphone combo
Sinh viên,laptop-lenovo-thinkpad-e15-gen-2-20td00hqva,Laptop Lenovo Thinkpad E15 Gen 2 20TD00HQVA,14000000,27,96,lenovo,thinkpad,3.2,"8GB Ram - Xử lý tốt các tác vụ hằng ngày, đa nhiệm thoải mái 256GB SSD, 1 khe trống cho phép nâng cấp Bảo mật vân tay - mở khoá thiết bị chỉ với 1 chạm Hiệu năng vượt trội - Intel Core i5 thế hệ 11",Đen,2021,Trung Quốc,Integrated Intel Iris Xe Graphics,Intel Core i5-1135G7,8GB,DDR4-3200,8GB DDR4-3200 1 khe cắm hỗ trợ tối đa 32GB,256GB SSD M.2 2242 PCIe 3.0x4 NVMeCòn trống 1 khe M.2 2280 SSD,256GB,,Tấm nền IPS,15.6 inches,Màn hình chống loá,1920 x 1080 pixels (FullHD),"2W x2, Dolby Audio, Harman Speakers",,365 x 240 x 18.9 mm,1.7 kg,,,,HD 720p,Free OS,45Wh,"Intel 9560 11ac, 2x2",v5.1,"1x USB 2.0d  1x USB 3.2 Gen 1 (Always On)   1x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort 1.4) 1x HDMI 1.4b  1x Ethernet (RJ-45)  1x Cổng tai nghe"
Sinh viên,laptop-asus-vivobook-go-14-e1404fa-nk113w,Laptop ASUS VivoBook Go 14 E1404FA-NK113W,15000000,78,80,asus,vivobook,3.4,"Sở hữu thiết kế sang trọng, màu bạc sáng bóng dễ dàng thu hút mọi người CPU R3-7320U giúp bạn thực hiện các tác vụ văn phòng một cách tối đa RAM 8GB hỗ trợ lướt web cực nhanh, mở nhiều tab không lo giật lag Ổ cứng 256GB SSD giúp bạn lưu trữ không gian cực lớn Trang bị cảm biến vân tay giúp bạn có thể mở máy tính nhanh chóng",Bạc,2024,Hàn Quốc,AMD Radeon Graphics,"AMD Ryzen 3 7320U (4MB cache, up to 4.1 GHz, 4 lõi/8 luồng)",8GB,LPDDR5 onboard,8GB LPDDR5 onboard,256GB M.2 NVMe™ PCIe® 3.0 SSD,GB,60 Hz,Tấm nền TN,14 inches,Độ sáng tối đa 250nitsĐộ phủ màu 45% NTSC Màn hình chống chói,1920 x 1080 pixels (FullHD),SonicMaster Loa tích hợp Micrô mảng tích hợp,,32.45 x 21.39 x 1.79 ~ 1.79 cm (W x H x D),1.30 kg,"Wi-Fi 6, Bảo mật vân tay",,McAfee LiveSafe 30 ngày dùng thử miễn phí Cảm biến vân tay tích hợp với Touchpad,720p HD Camera với nắp che vật lí,Windows 11 Home,"42WHrs, 3S1P, Li-ion 3 cell",Wi-Fi 6E(802.11ax) (Dual band) 1*1,Bluetooth 5,1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 1 Type-C 1x HDMI 1.4 1 x Jack cắm tai nghe 3.5 mm 1x Đầu vào DC
Sinh viên,laptop-dell-inspiron-15-3515-g6gr72,Laptop Dell Inspiron 15 3515 G6GR72,14000000,88,26,dell,inspiron,4.3,"AMD Ryzen 5-3450U - AMD Radeon Graphics: Giải trí tuyệt vời với các tựa game nhẹ nhàng hay lướt web xem phim Ram 8GB, SSD 256GB - Khởi động ứng dụng nhanh chóng, đa nhiệm mượt mà. Khả năng hiển thị rực rỡ - màn hình chuẩn 15.6 inch, độ phân giải HD. Đa dạng các cổng kết nối: cổng HDMI 1.4, cổng USB C,...dễ truyền hoặc xuất dữ liệu với nhiều thiết bị khác nhau. Năng lượng bất tận cả ngày với viên pin 3-cell, 41Wh. Thiết kế mỏng nhẹ - chỉ 1,69 kg, đồng hành cùng bạn khắp mọi nơi. Máy đi kèm Windows 11 bản quyền.",Đen,2021,Nhật Bản,AMD Radeon Graphics,"AMD Ryzen 5-3450U ( upto 3,5Ghz,4mb)",8GB,DDR4,8GB  DDR4,256GB SSD M.2 PCIe,256GB,,,15.6 inches,,1920 x 1080 pixels (FullHD),,,17.50 x 18.99 x 358.50 mm,1.69kg,,,,,Windows 11SL + Office H&ST,3-cell 41Wh,802.11ac 1x1,có,2 USB 3.2 Gen 1 ports  1 USB 2.0 port  1 Headset jack  1 HDMI 1.4 port
Sinh viên,laptop-acer-aspire-5-a514-54-5127,Laptop Acer Aspire 5 A514-54-5127 NX.A28SV.007,14000000,54,57,acer,aspire,0.0,"Xử lý tốt các tác vụ văn phòng, giải trí hằng ngày - Nhờ vào vi xử lý Intel Core i5 1135G7 Màn hình hình 14 inch, công nghệ comfort view, tấm nền IPS - Cung cấp góc nhìn lên đến 178 độ Đa nhiệm tốt với Ram 8GB, ổ cứng SSD 512GB cho tốc độ phản hồi nhanh Làm việc mọi lúc mọi nơi với đèn bàn phím được tích hợp",Bạc,2023,Singapore,Intel Iris Xe Graphics,Intel Core i5 Tiger Lake - 1135G7,8GB,DDR4 (On board 4GB +1 khe 4GB),8GB DDR4 (On board 4GB +1 khe 4GB) Hỗ trợ tối đa 20GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)",512GB,,Tấm nền IPS,14 inches,Acer ComfyView,1920 x 1080 pixels (FullHD),Acer TrueHarmony,Vỏ nhựa,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm -,1.46 kg,Wi-Fi 6,,,720p,Windows 11 Home SL,"Li-ion, 48 Wh",Wi-Fi 6 (802.11ax),v5.1,2 x USB 3.2   HDMI  Jack tai nghe 3.5 mm  LAN (RJ45)  USB Type-C
Sinh viên,laptop-asus-vivobook-x415ea-ek2043w,Laptop ASUS VivoBook X415EA-EK2043W,18000000,93,56,asus,vivobook,0.0,"CPU Intel Core i3 1115G4 dễ dàng xử lý các tác vụ học tập, làm việc văn phòng trên Word, Excel, PowerPoint,... Card đồ họa Intel UHD Graphics có khả năng xử lý đồ họa và chơi game đơn giản RAM 8 GB DDR4 đa nhiệm mượt mà, mở cùng lúc nhiều ứng dụng văn phòng mà không lo giật lag Ổ cứng SSD 256 GB giúp nâng cao tốc độ khởi động và load các ứng dụng nhanh chóng Màn hình 14 inch Full HD cung cấp hình ảnh sắc nét, đáp ứng nhu cầu xem video, làm việc thường ngày",Bạc,2022,Nhật Bản,Intel UHD Graphics,"Intel Core i3 - 1115G4 (2 lõi / 4 luồng, 3.00 GHz, Turbo Boost 4.1 GHz, 6 MB)",8GB,DDR4 3200 MHz,8GB DDR4 3200 MHz 2 khe (1 khe 8 GB Onboard + 1 khe trống) nâng cấp tối đa 16 GB,256 GB SSD NVMe PCIeHỗ trợ khe cắm HDD SATA 2.5 inch mở rộng,256GB,60 Hz,,14 inches,Độ sáng 220 nits  Màn hình chống chói  LED Backlit,1920 x 1080 pixels (FullHD),SonicMaster audio,Vỏ nhựa,325.4 x 216 x 19.9 mm (Dài x Rộng x Dày),1.55 kg,"Wi-Fi 6, Bảo mật vân tay",,,VGA Webcam,Windows 11 Home SL,"2-cell Li-ion, 37 Wh",Wi-Fi 802.11 a/b/g/n/ac,Bluetooth 4.1,1x USB Type-C 1x Jack tai nghe 3.5 mm 1x USB 3.2 1x HDMI 2x USB 2.0
Sinh viên,laptop-asus-vivobook-14x-m1403qa-ly024w,Laptop Asus Vivobook 14X M1403QA-LY024W,15000000,59,68,asus,vivobook,0.0,"Màn hình 14 inch (1920 x 1200) rõ nét mọi chi tiết cùng công nghệ chống chói mang đến trải nghiệm hình ảnh hoàn toàn mới Bộ vi xử lý AMD Ryzen 7 5800H mạnh mẽ, giúp bạn cân tốt mọi tác vụ từ học tập, làm việc đến giải trí và chơi game nhẹ cơ bản Ram 8GB và SSD 512GB hỗ trợ đa nhiệm mượt mà, khởi chạy ứng dụng nhanh chóng cùng không gian lưu trữ rộng lớn Công nghệ tản nhiệt ASUS IceCool duy trì nhiệt độ máy mát mẻ, nhanh hơn và yên tĩnh hơn trong mọi tình huống Trọng lượng chỉ 1.6 kg giúp bạn mang theo bất cứ đâu và bản lề 180° dễ dàng duỗi thẳng máy để chia sẻ màn hình",Bạc,2021,Singapore,AMD Radeon™ Vega 7,AMD Ryzen™ 7 5800H,8GB,DDR4 3200,8GB DDR4 3200 1x khe DDR4 SO-DIMM (mở rộng),SSD 512GB M.2 NVMe™ PCIe® 3.0,SSDGB,,Tấm nền IPS,14 inches,Độ sáng 300 nitsMàn hình chống chói,1920 x 1200 pixels (WUXGA),SonicMasterLoa tích hợp,,31.71 x 22.20 x 1.99 ~ 1.99 cm,1.60 kg,"Wi-Fi 6, Bảo mật vân tay",,,HD 720pCó màn trập riêng tư,Windows 11 Home,"50WHrs, 3S1P, Li-ion 3 pin",Wi-Fi 6 (802.11ax),v5.0,"1x USB 2.0 Loại A1x USB 3.2 Thế hệ 1 Loại C2x USB 3.2 Thế hệ 1 Loại A1x HDMI 1.41x Jack 3,5 mm1x Nguồn vào DC"
Sinh viên,laptop-acer-aspire-3-a315-56-38b1,Laptop Acer Aspire 3 A315-56-38B1 NX.HS5SV.00G,19000000,63,87,acer,aspire,4.2,"Card đồ hoạ Intel UHD Graphics - Hiệu năng đáp ứng tốt nhu cầu chỉnh sửa ảnh cơ bản hay  Dung lượng ổ cứng lớn 256GB SSD giúp khởi động, vào ứng dụng hay việc sao chép dữ liệu cực nhanh.  Màn hình Full HD sống động và sắc nét, đem lại hình ảnh và màu sắc tuyệt vời. Thiết kế tương đối gọn nhẹ - Nặng 1.7kg đồng hành cùng bạn đi học, đi làm hay đến bất kỳ đâu một cách dễ dàng. Dung lượng pin ổn 2 cell 37Wh, giúp cho người dùng có thể sử dụng thoải mái làm việc hay giải trí.",Đen,2021,Trung Quốc,Intel UHD Graphics,Intel Core i3-1005G1,4GB,DDR4 2400MHz,4GB DDR4 2400MHz 1 Khe cắm / Hỗ trợ tối đa 12GB,"256GB SSD M.2 NVMe1 x 2.5"" SATA , 1 x M.2 NVMe",256GB,,,15.6 inches,,1920 x 1080 pixels (FullHD),,,36.34 x 24.75 x 1.99 cm,1.7 kg,Wi-Fi 6,,,,Windows 11,2 cell 37 Wh,WiFi 802.11ac,Bluetooth 4.2,"1 x USB 3.1 , 2 x USB 2.0 , Audio combo , LAN 1 Gb/s"
Sinh viên,laptop-lenovo-ideapad-1-11igl05-81vt006fvn,Laptop Lenovo Ideapad 1 11IGL05,20000000,7,4,lenovo,ideapad,1.9,"Phục vụ tốt cho học tập - Intel Pentium N5030 | 4GB Ram  Khởi động nhanh chóng - SSD 256GB, có thể tháo ra để nâng cấp dung lượng Bảo vệ mắt - Màn hình 11.6 inch tích hợp công nghệ chống chói Âm thanh rõ ràng với công nghệ âm thanh Stereo",Xám,2023,Đài Loan,Intel UHD Graphics,"Intel® Pentium N5030 (1.10GHz up to 3.10GHz, 4MB Cache)",4GB,DDR4 2400MHz,4GB DDR4 2400MHz,256GB SSD,256GB,,Tấm nền TN,11.6 inches,Màn hình chống loá,1366 x 768 pixels (HD+),,Vỏ nhựa,228 x 200 x 17.7 (mm),1.2 kg,,,,HD 720p,Windows 10 Home SL,2 Cells 32WHrs,WiFi 5 (AC),v4.2,2 x USB 3.2 Gen 1 1 x HDMI 1.4 1 x Headphone / microphone combo jack (3.5mm) 1 x Power connector
Sinh viên,laptop-hp-probook-430-g8-2h0n6pa,Laptop HP Probook 430 G8 2H0N6PA,25000000,40,66,hp,probook,4.5,"Thiết kế nhôm nguyên khối, kích thước nhỏ gọn trọng lượng máy chỉ 1.255 kg dễ dàng mang máy đi xa phục vụ cho công việc, học tập, giải trí. Màn hình 13.3 inch Full HD cho chất lượng hiển thị sắc nét. Công nghệ chống chói bảo vệ mắt người dùng sau thời gian dài sử dụng. Bộ xử lý Intel Core i5-1135G7 mạnh mẽ cùng card màn hình tích hợp Intel Iris Xe Graphics chạy trơn tru các ứng dụng văn phòng như Word, Excel, PowerPoint,... hay chỉnh sửa ảnh 2D, Canva, Figma,... RAM 4 GB cho hiệu năng đa nhiệm ổn định, hỗ trợ 1 khe trống hạn chế hiện tượng tràn dung lượng RAM khi dùng nhiều tab. SSD 256 GB cho người dùng không gian lưu trữ vừa đủ, tăng tốc độ truy xuất dữ liệu, khởi động máy nhanh chóng. Tích hợp công nghệ Realtek High Definition Audio giúp âm thanh ổn định, rõ ràng và khả năng khuếch đại âm thanh cực êm tai.",Bạc,2024,Trung Quốc,Intel Iris Xe Graphics,"Intel Core i5-1135G7 Processor (4 x 2.40 GHz), Max Turbo Frequency : 4.20 GHz",4GB,"DDR4 3200MHz, 2 khe cắm","4GB DDR4 3200MHz, 2 khe cắm",256GB SSD PCIe (M.2 2280),256GB,,,13.3 inches,Màn hình chống loá,1920 x 1080 pixels (FullHD),Realtek High Definition Audio,,30.69 x 20.84 x 1.59 cm (W x D x H),1.255 kg,"Viền màn hình siêu mỏng, Wi-Fi 6, Bảo mật vân tay",,,HD Camera,Windows 10 Home SL,3 Cell Int (45Wh),802.11 ax,Bluetooth 5.0,1 x USB 3.1 Gen 1 Type-A (supports power port)  1 x USB 3.1 Gen 1 Type-A (supports charging)  1 x USB 3.1 Gen 1 Type-C (supports DisplayPort)  1 x HDMI  1 x Headphone/Microphone combo audio jack
Sinh viên,laptop-msi-modern-14-b11mou-1027vn,Laptop MSI Modern 14 B11MOU-1027VN,12000000,89,35,msi,modern,2.6,"Thiết kế mỏng nhẹ chỉ 1.3kg, mỏng 18.1mm Mượt mà tác vụ văn phòng - i3 Gen 11, Ram 8GB Khởi động nhanh chóng 256GB SSD Trang bị đèn bàn phím cho phép làm việc trong mọi điều kiện",Xám,2023,Nhật Bản,Intel UHD Graphics,Intel Core i3-1115G4,8GB,DDR4 3200 MHz,8GB DDR4 3200 MHz 1 khe 8GB1 khe trốngNâng cấp tối đa 64GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",256GB,,Tấm nền IPS,14 inches,"250 nits, Chống chói Anti Glare, Công nghệ IPS",1920 x 1080 pixels (FullHD),Hi-Res AudioNahimic Audio,Vỏ kim loại,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm,Nặng 1.3 kg,Wi-Fi 6,,,HD 720p,Windows 11 Home SL,"3-cell Li-ion, 39 Wh",Wi-Fi 6 (802.11ax),v5.1,2 x USB 3.2   1 x HDMI   1 x Jack tai nghe 3.5 mm   USB Type-C  1 x Micro SD
Sinh viên,laptop-hp-14-dq2055wm-39k15ua,Laptop HP 14-DQ2055WM 39K15UA - Nhập khẩu chính hãng,20000000,62,2,hp,14-dq2055wm,4.5,"Đáp ứng tốt cho các tác vụ văn phòng - Ram 4GB, Core i3 thế hệ 11 xử lý tốt các phần mềm như word, exel, power point hay lướt web trên trình duyệt Bền bỉ, cứng cáp - Thiết kế vỏ nhôm chắc chắn Cảm giác gõ thoải mái - bàn phím kích thước lớn, độ nảy tốt, cảm giác gõ êm tai Bảo mật tốt - cảm biến vân tay hiện đại giúp mở máy chỉ với 1 cú chạm",Bạc,2024,Singapore,Intel UHD Graphics,Intel Core i3-1115G4,4GB,"DDR4-2666 MHz RAM (1 x 4 GB), 1 khe cắm hỗ trợ tối đa 8gb","4GB DDR4-2666 MHz RAM (1 x 4 GB), 1 khe cắm hỗ trợ tối đa 8gb",256 GB PCIe NVMe M.2 SSD,256GB,,,14 inches,"Màn hình chống chói, 250 nits, 45% NTSC",1920 x 1080 pixels (FullHD),2 Loa 2W,Vỏ nhựa,32.4 x 22.5 x 1.79 cm,1.46 kg,,,,HP True Vision 720p HD camera,Windows 10 Home SL,"3-cell, 41 Wh Li-ion",Realtek RTL8821CE-M 802.11a/b/g/n/ac (1x1),v4.2,1 x SuperSpeed USB Type-C® 5Gbps signaling rate  2 x SuperSpeed USB Type-A 5Gbps signaling rate  1 x HDMI 1.4b  1 x Combo jack tai nghe 3.5mm
Sinh viên,laptop-dell-insprion-3510-7t2yc5,Laptop Dell Vostro 3510 7T2YC5,14000000,17,10,dell,vostro,2.0,"Phục vụ tốt các nhu cầu hằng ngày - intel Core i5 thế hệ 11 8GB Ram + 1 khe trống để nâng cấp, không lo giật lag 15.6 inch, độ phân giải full hd - Giải trí thả ga Trọng lượng 1.65kg - tiện lợi mang theo khi đi làm, đi học",Đen,2021,Nhật Bản,Intel Iris Xe Graphics,Intel Core i5 1135G7,8GB,DDR4 3200Mhz,8GB DDR4 3200Mhz 8GB có sẵn + 1 khe trống,256GB PCIe NVMe SSD,256GB,,Tấm nền IPS,15.6 inches,Màn hình chống loá,1920 x 1080 pixels (FullHD),Loa Stereo,,1.89 x 35.85 x 23.56 cm,1.654 kg,,,,720P,Windows 11 Home SL,"3-cell, 41 Wh",802.11ac 1x1 WiFi,v5.0,2x USB 3.2 Gen 1 Type-A 1x USB 2.0 Type-A1x HDMI 1.4
Sinh viên,laptop-dell-vostro-3500-v5i3001w,Laptop Dell Vostro 3500 V5I3001W,20000000,72,98,dell,vostro,0.0,"Hiệu năng vượt trội, xử lý tốt các tác vụ hằng ngày - Chip Intel i3-1115G4 Ổ cứng SSD 256 GB - Đa nhiệm và lưu trữ dữ liệu tiện dụng, nhanh chóng hơn Công nghệ chống chói Anti Glare - Làm việc không lo bị mỏi mắt Màn hình Full HD kích thước chuẩn 15.6 inch, tấm nền VA mang lại chất lượng hiển thị sắc nét Năng lượng bất tận cả ngày với viên pin 3 cell 42Wh Tích hợp loa Realtek High Definition Audio tận hưởng âm thanh bất tận Thiết kế vỏ nhựa cứng cáp, nặng 1.78 kg thuận tiện di chuyển, mang theo Máy đi kèm Windows 10 bản quyền.",Đen,2024,Trung Quốc,Intel® UHD Graphics,"Intel® Core™ i3-1115G4 (up to 4.10GHz, 6MB)",8GB,"DDR4 2666MHz, 2 khe cắm tối đa 16GB","8GB DDR4 2666MHz, 2 khe cắm tối đa 16GB",256GB SSD M.2 PCIe NVMe,256GB,,Tấm nền VA,15.6 inches,Màn hình chống loá,1920 x 1080 pixels (FullHD),Realtek High Definition Audio,Vỏ nhựa,38.1 x 26.7 x 2.6 cm,1.78 Kg,,,,HD Camera,Windows 10 Home SL,3 cell 42Wh,802.11ac,v5.0,1 USB 2.0  1 USB 3.2 Gen 1 Type-C™ (Optional with discrete graphics)  2 USB 3.2 Gen 1 Type-A  1 HDMI   1 Headset Jack
